episode,avg_reward
1721,-0.1492
1722,-0.5081
1723,-0.4809
1724,-0.4235
1725,-0.5602
1726,-0.1105
1727,-0.3296
1728,0.0000
1729,-0.3747
1730,-0.5383
1731,-0.6554
1732,-0.2060
1733,0.0000
1734,-0.2868
1735,-0.0760
1736,-0.2408
1737,-0.6321
1738,0.0000
1739,-0.1799
1740,-0.2692
1741,0.0000
1742,-0.4721
1743,0.0000
1744,-0.7630
1745,0.0288
1746,-0.2709
1747,0.0000
1748,-0.2609
1749,0.0000
1750,-0.5494
1751,0.0000
1752,-0.2575
1753,-0.5425
1754,0.0000
1755,-0.3506
1756,0.0000
1757,-0.6870
1758,-0.6020
1759,-0.5109
1760,0.0467
1761,0.0000
1762,-0.5386
1763,-0.7635
1764,-0.4689
1765,0.0000
1766,-0.4182
1767,0.0000
1768,-0.4019
1769,0.0000
1770,-0.4821
1771,-0.7782
1772,0.0000
1773,-0.7958
1774,-0.3740
1775,-0.7128
1776,0.0000
1777,-0.0484
1778,0.0000
1779,-0.5610
1780,0.0000
1781,-0.2808
1782,0.0000
1783,-0.1985
1784,-0.4815
1785,0.0000
1786,-0.8019
1787,-0.6890
1788,-0.0562
1789,0.0000
1790,-0.5138
1791,-0.0399
1792,-0.5939
1793,-0.0951
1794,0.0000
1795,-0.3360
1796,-0.1740
1797,0.0000
1798,0.1544
1799,-0.2303
1800,0.0940
1801,-0.2526
1802,-0.5888
1803,-0.0295
1804,-0.9045
1805,-0.4377
1806,0.0000
1807,-0.4259
1808,-0.5665
1809,-0.2257
1810,-0.4334
1811,-0.0694
1812,-0.1151
1813,-0.4706
1814,-0.7770
1815,0.0000
1816,-0.3478
1817,0.0000
1818,-0.5237
1819,-0.6123
1820,-0.4557
1821,-0.2324
1822,-0.2646
1823,-0.3908
1824,-0.7890
1825,-0.2220
1826,0.0000
1827,-0.2130
1828,-0.7197
1829,-0.1425
1830,0.0000
1831,-0.5827
1832,0.0000
1833,-0.4830
1834,-0.3201
1835,-0.0797
1836,0.0000
1837,-0.6107
1838,0.0552
1839,0.0000
1840,-0.7666
1841,0.0000
1842,-0.0377
1843,-0.4245
1844,-0.0207
1845,0.0000
1846,-0.6978
1847,-0.5144
1848,-0.3827
1849,0.0061
1850,-0.5283
1851,-0.3686
1852,-0.8236
1853,-0.3214
1854,0.0000
1855,-0.4842
1856,-0.7457
1857,0.0000
1858,-0.4586
1859,-0.1576
1860,-0.5576
1861,0.0000
1862,-0.5548
1863,0.0000
1864,-0.3223
1865,-0.3470
1866,-0.3266
1867,0.0000
1868,-0.3017
1869,-0.0365
1870,-0.7198
1871,-0.8095
1872,-0.1707
1873,-0.8343
1874,0.0000
1875,-0.5115
1876,-0.8161
1877,-0.7825
1878,-0.7405
1879,0.0000
1880,-0.3325
1881,0.0000
1882,-0.5415
1883,0.0000
1884,-0.3011
1885,-0.8107
1886,-0.1374
1887,0.0000
1888,-0.3329
1889,-0.2688
1890,-0.6200
1891,0.0000
1892,-0.7753
1893,0.0540
1894,-0.7272
1895,0.0000
1896,0.0063
1897,0.0000
1898,-0.0082
1899,0.0000
1900,-0.4191
1901,-0.3224
1902,0.0000
1903,-0.5866
1904,0.0000
1905,-0.8479
1906,-0.5404
1907,-0.8195
1908,-0.5878
1909,-0.6763
1910,0.0000
1911,-0.5646
1912,0.0000
1913,-0.7707
1914,-0.5273
1915,0.0000
1916,-0.6519
1917,-0.6853
1918,0.0000
1919,-0.5708
1920,-0.5168
1921,-0.1550
1922,0.0000
1923,-0.5470
1924,0.0000
1925,-0.2166
1926,0.0000
1927,-0.3023
1928,0.0000
1929,-0.5248
1930,0.0000
1931,-0.6402
1932,-0.4907
1933,0.0489
1934,-0.5168
1935,-0.6565
1936,0.0000
1937,-0.1451
1938,0.0000
1939,-0.1444
1940,0.0000
1941,-0.6114
1942,-0.5142
1943,0.0000
1944,0.0602
1945,-0.1371
1946,-0.0478
1947,0.0986
1948,0.0000
1949,-0.5894
1950,0.0000
1951,-0.4489
1952,-0.3327
1953,-0.0730
1954,0.0000
1955,-0.7128
1956,-0.0240
1957,0.0000
1958,-0.2880
1959,0.0000
1960,-0.0750
1961,0.0000
1962,0.0297
1963,0.0000
1964,-0.0715
1965,0.0000
1966,-0.6798
1967,-0.6663
1968,-0.0236
1969,-0.1374
1970,-0.4682
1971,-0.6168
1972,-0.6043
1973,-0.0418
1974,-0.3201
1975,0.0000
1976,-0.7764
1977,-0.6053
1978,0.0000
1979,-0.3269
1980,-0.3841
1981,-0.3212
1982,0.0191
1983,-0.6487
1984,-0.4914
1985,-0.4204
1986,0.0000
1987,-0.1377
1988,-0.3813
1989,-0.1127
1990,-0.5300
1991,-0.8038
1992,0.0000
1993,-0.2054
1994,-0.5515
1995,0.0000
1996,-0.4152
1997,-0.7135
1998,0.0000
1999,-0.7558
2000,-0.6382
2001,-0.6407
2002,0.0000
2003,-0.4504
2004,-0.1804
2005,0.0000
2006,-0.1049
2007,-0.1994
2008,-0.5427
2009,0.0000
2010,-0.0244
2011,-0.1425
2012,0.0000
2013,-0.1660
2014,-0.4977
2015,-0.2268
2016,0.0000
2017,-0.4466
2018,-0.6188
2019,-0.3529
2020,0.0000
2021,-0.6528
2022,0.0870
2023,-0.8028
2024,0.0000
2025,-0.6319
2026,-0.1116
2027,0.0000
2028,-0.2896
2029,0.0410
2030,0.0000
2031,-0.2650
2032,0.0000
2033,-0.5920
2034,-0.3192
2035,-0.6459
2036,0.0000
2037,-0.4048
2038,-0.0414
2039,0.0000
2040,-0.2738
2041,0.0000
2042,0.0858
2043,0.0446
2044,-0.2174
2045,-0.1103
2046,-0.0469
2047,0.0000
2048,-0.7448
2049,0.0000
2050,-0.1399
2051,0.0000
2052,-0.4788
2053,-0.0650
2054,0.0000
2055,-0.0644
2056,0.0000
2057,-0.0118
2058,-0.4638
2059,0.0000
2060,0.1107
2061,-0.3489
2062,-0.3886
2063,-0.3125
2064,-0.2340
2065,-0.2161
2066,-0.1887
2067,0.0000
2068,-0.1813
2069,0.0501
2070,0.0000
2071,-0.2269
2072,-0.0195
2073,0.0816
2074,0.0000
2075,-0.0110
2076,0.0000
2077,-0.2306
2078,-0.3427
2079,0.0000
2080,-0.6511
2081,0.0000
2082,-0.2701
2083,0.0000
2084,-0.4970
2085,0.0000
2086,-0.4389
2087,-0.8553
2088,0.1089
2089,-0.3349
2090,-0.3244
2091,-0.6305
2092,0.0000
2093,-0.3533
2094,-0.6078
2095,-0.1835
2096,-0.5833
2097,-0.5118
2098,0.0000
2099,-0.3969
2100,-0.3070
2101,-0.4183
2102,-0.3767
2103,-0.1007
2104,0.0000
2105,-0.7195
2106,0.0000
2107,-0.6551
2108,0.0000
2109,-0.1079
2110,-0.2756
2111,0.0000
2112,-0.2588
2113,0.0000
2114,-0.2818
2115,0.0000
2116,-0.7767
2117,0.0000
2118,-0.7579
2119,0.0000
2120,-0.3157
2121,-0.7324
2122,-0.7771
2123,-0.7150
2124,-0.4931
2125,0.0000
2126,-0.3247
2127,-0.4517
2128,-0.0799
2129,-0.7255
2130,-0.3640
2131,0.0000
2132,-0.5124
2133,-0.1502
2134,-0.5362
2135,-0.6662
2136,-0.1613
2137,-0.2333
2138,-0.1482
2139,-0.2942
2140,0.0000
2141,-0.2194
2142,-0.1424
2143,-0.4444
2144,-0.2910
2145,0.0000
2146,-0.1065
2147,0.0000
2148,-0.1486
2149,-0.1482
2150,-0.5619
2151,-0.8116
2152,0.0697
2153,0.0939
2154,0.0000
2155,-0.6605
2156,-0.7735
2157,-0.6746
2158,-0.1392
2159,-0.4592
2160,0.0000
2161,-0.3113
2162,0.0000
2163,-0.0697
2164,-0.2762
2165,0.0000
2166,-0.4029
2167,-0.7806
2168,-0.3274
2169,0.0000
2170,-0.0675
2171,0.0000
2172,0.0587
2173,0.0000
2174,-0.2391
2175,0.0000
2176,-0.7137
2177,0.0000
2178,-0.4013
2179,0.0000
2180,-0.1725
2181,0.0000
2182,-0.5446
2183,-0.5023
2184,0.0504
2185,0.0000
2186,-0.2218
2187,-0.6566
2188,0.0000
2189,-0.5491
2190,-0.1932
2191,-0.0441
2192,-0.0287
2193,-0.0894
2194,0.0000
2195,0.0356
2196,-0.4998
2197,-0.1602
2198,0.0000
2199,-0.5596
2200,0.0000
2201,-0.4508
2202,-0.1207
2203,-0.2848
2204,0.0000
2205,-0.1968
2206,-0.6087
2207,-0.1439
2208,-0.5780
2209,-0.3654
2210,-0.3659
2211,-0.1952
2212,0.0000
2213,0.1145
2214,-0.4476
2215,0.0000
2216,-0.2778
2217,-0.5885
2218,-0.1398
2219,0.0140
2220,-0.1588
2221,-0.0641
2222,-0.1745
2223,-0.0282
2224,0.0000
2225,0.0720
2226,-0.3444
2227,0.0000
2228,-0.0579
2229,-0.5777
2230,0.0000
2231,-0.3312
2232,-0.0888
2233,0.0000
2234,-0.4772
2235,0.0000
2236,-0.0997
2237,-0.3416
2238,0.0000
2239,0.0351
2240,-0.3511
2241,-0.1134
2242,-0.5042
2243,-0.3036
2244,-0.2937
2245,0.0000
2246,-0.0277
2247,-0.4715
2248,-0.1300
2249,-0.1497
2250,-0.3860
2251,-0.1868
2252,-0.5010
2253,-0.3123
2254,-0.2255
2255,-0.2969
2256,0.0259
2257,-0.3089
2258,-0.2144
2259,-0.3146
2260,-0.4024
2261,0.0000
2262,-0.1640
2263,-0.0773
2264,0.0000
2265,-0.5227
2266,-0.1587
2267,0.0000
2268,-0.5454
2269,0.0000
2270,-0.2697
2271,0.0000
2272,-0.0955
2273,-0.3928
2274,-0.0521
2275,-0.4357
2276,0.0237
2277,0.0000
2278,-0.3828
2279,0.0000
2280,-0.0046
2281,0.0000
2282,-0.6355
2283,-0.2366
2284,0.0000
2285,-0.5877
2286,-0.5526
2287,-0.8005
2288,0.0000
2289,-0.2173
2290,0.0000
2291,-0.4604
2292,0.0000
2293,-0.4237
2294,-0.0967
2295,0.0000
2296,-0.3312
2297,0.0000
2298,-0.6403
2299,-0.0052
2300,-0.1819
2301,0.1126
2302,-0.3187
2303,0.0000
2304,-0.7548
2305,-0.1166
2306,0.0000
2307,-0.7672
2308,0.0000
2309,-0.0737
2310,0.0000
2311,-0.1640
2312,-0.3717
2313,0.0000
2314,-0.4220
2315,-0.4467
2316,0.0000
2317,-0.4793
2318,-0.4701
2319,0.0000
2320,0.0405
2321,-0.0643
2322,0.0000
2323,0.1494
2324,-0.3084
2325,-0.0451
2326,0.0000
2327,-0.1313
2328,0.0000
2329,-0.6257
2330,-0.4474
2331,0.0000
2332,-0.5717
2333,-0.4398
2334,-0.6263
2335,0.0000
2336,-0.0850
2337,-0.5363
2338,0.0000
2339,-0.2897
2340,-0.2559
2341,-0.7953
2342,-0.6595
2343,-0.0689
2344,-0.2174
2345,-0.7076
2346,-0.6324
2347,0.0000
2348,-0.0038
2349,0.0000
2350,-0.4696
2351,-0.2340
2352,0.0000
2353,-0.0775
2354,0.0000
2355,-0.0460
2356,-0.1913
2357,-0.6714
2358,-0.6626
2359,0.0000
2360,-0.5627
2361,-0.0319
2362,0.0000
2363,-0.6413
2364,0.0000
2365,-0.0536
2366,0.0000
2367,-0.4872
2368,0.0000
2369,-0.4515
2370,0.0000
2371,-0.5282
2372,-0.3731
2373,-0.4784
2374,0.0000
2375,-0.4632
2376,-0.2670
2377,0.0000
2378,-0.0069
2379,-0.2764
2380,-0.6569
2381,-0.6446
2382,0.0000
2383,-0.2816
2384,-0.2381
2385,0.0000
2386,-0.0501
2387,-0.1361
2388,-0.2462
2389,-0.4558
2390,-0.7640
2391,0.0000
2392,0.0333
2393,-0.6154
2394,0.0250
2395,-0.6413
2396,-0.1494
2397,0.0000
2398,-0.2187
2399,-0.6586
2400,0.0000
2401,-0.6435
2402,0.0000
2403,-0.1982
2404,-0.3458
2405,0.0000
2406,-0.0708
2407,0.0000
2408,-0.3327
2409,-0.2786
2410,0.0000
2411,0.0379
2412,-0.1292
2413,0.0035
2414,-0.5301
2415,-0.1686
2416,0.0000
2417,-0.3236
2418,0.0000
2419,-0.1522
2420,0.0000
2421,-0.6357
2422,-0.2741
2423,0.0000
2424,-0.2554
2425,-0.1590
2426,-0.3243
2427,-0.4367
2428,0.0000
2429,-0.2526
2430,-0.1911
2431,0.0468
2432,0.0443
2433,0.0000
2434,-0.2706
2435,0.0000
2436,-0.3179
2437,-0.4235
2438,0.0000
2439,-0.4139
2440,-0.4771
2441,0.0000
2442,-0.0344
2443,0.0000
2444,-0.6682
2445,0.0000
2446,-0.4609
2447,0.0000
2448,-0.3971
2449,0.0000
2450,-0.8033
2451,0.1221
2452,-0.6540
2453,-0.3887
2454,-0.7327
2455,0.0000
2456,-0.6514
2457,-0.2882
2458,-0.2600
2459,0.0000
2460,-0.1125
2461,-0.5763
2462,0.0000
2463,-0.4368
2464,-0.1277
2465,0.0000
2466,-0.8519
2467,0.0000
2468,-0.7913
2469,-0.1556
2470,0.0000
2471,-0.0219
2472,-0.7930
2473,-0.2673
2474,0.0000
2475,-0.1854
2476,0.0000
2477,-0.7236
2478,0.0000
2479,-0.2715
2480,0.0000
2481,-0.6956
2482,0.0000
2483,-0.7285
2484,-0.2796
2485,0.1079
2486,0.0000
2487,-0.7955
2488,-0.3284
2489,-0.4583
2490,-0.1685
2491,-0.1944
2492,-0.1389
2493,0.0000
2494,-0.7943
2495,-0.2365
2496,-0.4426
2497,-0.2470
2498,-0.3514
2499,-0.6101
2500,0.0000
2501,-0.6250
2502,-0.4182
2503,-0.5962
2504,0.0000
2505,-0.3018
2506,-0.1706
2507,0.0000
2508,-0.0916
2509,0.0000
2510,0.0975
2511,0.0000
2512,-0.4674
2513,0.0000
2514,-0.5354
2515,-0.1818
2516,-0.0171
2517,0.0000
2518,0.1573
2519,-0.1350
2520,-0.2221
2521,-0.0969
2522,-0.3876
2523,-0.2898
2524,-0.1796
2525,-0.6292
2526,-0.5837
2527,0.0000
2528,-0.5001
2529,0.0615
2530,-0.4726
2531,0.0000
2532,-0.0951
2533,-0.6499
2534,-0.3799
2535,-0.4155
2536,-0.6065
2537,0.0000
2538,-0.5224
2539,0.0000
2540,-0.6945
2541,-0.4854
2542,0.0000
2543,-0.3688
2544,-0.4127
2545,0.0000
2546,-0.1971
2547,0.0000
2548,-0.5058
2549,-0.3727
2550,-0.0773
2551,-0.0887
2552,-0.6909
2553,0.0000
2554,-0.6333
2555,0.0000
2556,-0.2974
2557,-0.4193
2558,-0.6533
2559,0.0000
2560,-0.4121
2561,-0.4249
2562,0.0000
2563,-0.7087
2564,0.0000
2565,-0.6341
2566,-0.4797
2567,-0.6848
2568,-0.5190
2569,-0.4787
2570,-0.6225
2571,0.0000
2572,-0.8045
2573,-0.5090
2574,-0.6805
2575,-0.8011
2576,0.0000
2577,-0.4925
2578,0.0000
2579,-0.2960
2580,0.0000
2581,0.0664
2582,-0.7113
2583,-0.5856
2584,0.0000
2585,-0.4054
2586,-0.8623
2587,-0.6522
2588,-0.6953
2589,0.0000
2590,-0.4014
2591,-0.7523
2592,0.0000
2593,-0.6251
2594,0.0000
2595,-0.1402
2596,-0.8016
2597,-0.5759
2598,0.0000
2599,-0.3940
2600,-0.2325
2601,0.0000
2602,-0.4555
2603,-0.2873
2604,-0.3687
2605,0.0000
2606,-0.4529
2607,-0.3925
2608,-0.1091
2609,-0.1549
2610,-0.4118
2611,-0.2237
2612,0.0000
2613,-0.2492
2614,0.1355
2615,0.0000
2616,-0.1007
2617,-0.3340
2618,0.0000
2619,-0.4629
2620,-0.4993
2621,-0.3558
2622,0.0000
2623,0.0552
2624,0.0000
2625,-0.3271
2626,0.0000
2627,0.0207
2628,-0.6760
2629,0.0000
2630,-0.6746
2631,-0.1892
2632,-0.2737
2633,-0.7012
2634,0.0000
2635,-0.1321
2636,0.0000
2637,-0.3472
2638,-0.3592
2639,-0.0602
2640,-0.0800
2641,-0.4590
2642,0.0000
2643,-0.1641
2644,0.0000
2645,-0.2169
2646,0.0000
2647,-0.3256
2648,-0.6695
2649,0.0726
2650,-0.4440
2651,-0.4723
2652,-0.2625
2653,-0.7714
2654,-0.2550
2655,-0.5320
2656,-0.3299
2657,0.0000
2658,-0.2685
2659,0.0000
2660,-0.5725
2661,0.0093
2662,-0.8629
2663,-0.4460
2664,-0.7493
2665,-0.7217
2666,0.0745
2667,-0.6474
2668,-0.4400
2669,-0.5129
2670,-0.0246
2671,0.0000
2672,-0.0871
2673,0.0000
2674,-0.0231
2675,0.0000
2676,-0.1587
2677,-0.6323
2678,-0.3597
2679,-0.3734
2680,0.0000
2681,-0.4855
2682,-0.2024
2683,-0.0169
2684,0.0413
2685,-0.5262
2686,-0.4872
2687,-0.1461
2688,-0.2029
2689,0.0000
2690,-0.0215
2691,-0.0673
2692,-0.1082
2693,0.0000
2694,-0.2046
2695,-0.2971
2696,-0.4743
2697,-0.3040
2698,0.0009
2699,0.0000
2700,-0.0166
2701,-0.5362
2702,0.0000
2703,-0.0977
2704,0.0000
2705,-0.0676
2706,-0.4164
2707,-0.4281
2708,0.0000
2709,-0.5302
2710,-0.6940
2711,-0.0512
2712,-0.5840
2713,0.0000
2714,0.0603
2715,-0.0166
2716,-0.2301
2717,-0.3273
2718,-0.0907
2719,0.0000
2720,-0.1491
2721,0.0000
2722,-0.6630
2723,-0.7631
2724,0.0000
2725,-0.4597
2726,-0.5889
2727,0.0000
2728,-0.7315
2729,-0.6531
2730,-0.3726
2731,0.0000
2732,-0.4481
2733,0.0000
2734,-0.7977
2735,0.0000
2736,-0.4474
2737,-0.8266
2738,0.0000
2739,-0.5284
2740,0.0000
2741,-0.2218
2742,-0.4176
2743,-0.7163
2744,0.0000
2745,-0.2711
2746,-0.6791
2747,-0.0981
2748,0.0000
2749,-0.4485
2750,-0.7834
2751,-0.7792
2752,0.0000
2753,-0.2524
2754,-0.8626
2755,-0.7430
2756,-0.7175
2757,-0.0141
2758,0.0000
2759,-0.7873
2760,-0.2025
2761,-0.3094
2762,-0.7778
2763,0.0000
2764,-0.4598
2765,-0.5286
2766,-0.8545
2767,0.0000
2768,-0.5198
2769,0.0000
2770,-0.3683
2771,0.0000
2772,-0.4599
2773,-0.3735
2774,0.0000
2775,-0.5141
2776,-0.6064
2777,0.0000
2778,-0.4848
2779,-0.7847
2780,-0.7969
2781,0.0000
2782,-0.3388
2783,-0.7360
2784,-0.5940
2785,-0.2310
2786,-0.4310
2787,-0.4829
2788,-0.3953
2789,-0.4736
2790,-0.6808
2791,0.0000
2792,-0.6657
2793,-0.5134
2794,-0.7609
2795,-0.5645
2796,0.0000
2797,-0.6910
2798,-0.4616
2799,0.0000
2800,0.0362
2801,0.0000
2802,-0.7293
2803,-0.2283
2804,-0.6051
2805,0.0000
2806,-0.0164
2807,0.0000
2808,-0.2901
2809,-0.8389
2810,0.0000
2811,-0.4441
2812,0.0000
2813,-0.7587
2814,-0.0114
2815,-0.5335
2816,-0.1673
2817,0.0868
2818,-0.2348
2819,-0.6573
2820,0.0000
2821,-0.8071
2822,-0.1491
2823,0.0000
2824,-0.6835
2825,-0.6271
2826,0.0000
2827,-0.4526
2828,-0.4517
2829,0.0185
2830,-0.6231
2831,-0.0358
2832,0.0960
2833,-0.7080
2834,0.1161
2835,0.0000
2836,-0.3170
2837,-0.6691
2838,0.0000
2839,-0.8024
2840,-0.1902
2841,0.0102
2842,0.0832
2843,0.0000
2844,0.0352
2845,-0.3769
2846,0.0161
2847,-0.1481
2848,-0.2675
2849,0.0894
2850,-0.4196
2851,0.0000
2852,-0.2114
2853,0.0000
2854,-0.3000
2855,0.0000
2856,-0.3064
2857,-0.1777
2858,-0.3352
2859,0.0000
2860,-0.2950
2861,0.0000
2862,-0.4109
2863,-0.5356
2864,0.0000
2865,-0.6970
2866,-0.5663
2867,0.0000
2868,-0.4159
2869,0.0000
2870,-0.4330
2871,-0.6460
2872,-0.2490
2873,-0.8180
2874,0.0000
2875,-0.3024
2876,0.0000
2877,-0.3846
2878,-0.1709
2879,-0.0115
2880,-0.5467
2881,0.0000
2882,-0.5573
2883,-0.3802
2884,0.0000
2885,-0.1043
2886,-0.3801
2887,0.0000
2888,-0.0706
2889,0.0081
2890,-0.8478
2891,0.0000
2892,-0.1889
2893,0.0467
2894,-0.3062
2895,-0.1493
2896,0.0000
2897,-0.2006
2898,-0.1256
2899,-0.3694
2900,-0.2321
2901,-0.3790
2902,-0.8402
2903,0.0000
2904,-0.3274
2905,-0.2974
2906,-0.7869
2907,-0.6672
2908,0.0110
2909,0.0000
2910,-0.5948
2911,-0.0639
2912,-0.7037
2913,-0.3144
2914,0.0000
2915,-0.4024
2916,-0.7817
2917,0.0000
2918,-0.4578
2919,-0.1805
2920,0.0316
2921,-0.6577
2922,-0.1508
2923,0.0000
2924,-0.1196
2925,-0.2501
2926,-0.2588
2927,0.0000
2928,-0.4084
2929,-0.4928
2930,0.0000
2931,-0.0310
2932,-0.2612
2933,0.0828
2934,-0.1172
2935,0.0000
2936,-0.5628
2937,-0.6658
2938,0.0000
2939,-0.2883
2940,-0.1105
2941,0.0000
2942,-0.6835
2943,0.0000
2944,-0.6359
2945,-0.4525
2946,-0.1403
2947,0.0252
2948,0.0000
2949,-0.2364
2950,-0.0925
2951,-0.0617
2952,-0.2184
2953,0.1210
2954,-0.2359
2955,0.0000
2956,-0.3556
2957,0.0000
2958,-0.5945
2959,0.0000
2960,-0.2616
2961,0.0000
2962,-0.0107
2963,-0.1667
2964,-0.1229
2965,-0.4863
2966,-0.3624
2967,-0.3455
2968,-0.8594
2969,-0.7105
2970,0.0000
2971,-0.0591
2972,0.0000
2973,-0.5464
2974,-0.6153
2975,0.0000
2976,-0.6764
2977,0.0000
2978,-0.1664
2979,0.0000
2980,-0.4207
2981,-0.0286
2982,0.0000
2983,-0.7116
2984,0.0000
2985,-0.1398
2986,-0.4467
2987,0.0000
2988,-0.2418
2989,-0.3273
2990,0.0000
2991,-0.4284
2992,0.0000
2993,-0.5034
2994,-0.0533
2995,0.0000
2996,-0.3067
2997,-0.6088
2998,-0.6663
2999,-0.0582
3000,-0.1867
3001,0.0000
3002,-0.4813
3003,-0.0923
3004,-0.1742
3005,-0.4309
3006,0.0000
3007,0.0752
3008,0.0092
3009,-0.4565
3010,0.0000
3011,-0.0593
3012,-0.7040
3013,-0.3439
3014,-0.6164
3015,-0.6050
3016,-0.3584
3017,-0.2480
3018,0.0000
3019,-0.7226
3020,0.0217
3021,-0.5781
3022,-0.2891
3023,-0.7378
3024,-0.5346
3025,-0.4414
3026,0.0000
3027,-0.7891
3028,-0.7466
3029,-0.7188
3030,0.0000
3031,-0.7189
3032,0.0000
3033,-0.6906
3034,-0.4243
3035,-0.5041
3036,-0.3540
3037,-0.7254
3038,-0.5087
3039,0.0000
3040,-0.6787
3041,-0.7210
3042,-0.5805
3043,-0.3083
3044,-0.3402
3045,0.0000
3046,-0.6777
3047,0.0059
3048,-0.7851
3049,-0.1814
3050,0.0000
3051,-0.4992
3052,0.0000
3053,-0.6858
3054,0.0000
3055,-0.5460
3056,0.0000
3057,0.0012
3058,0.0000
3059,-0.7977
3060,-0.6781
3061,-0.5945
3062,-0.2854
3063,-0.1971
3064,0.0000
3065,-0.7541
3066,0.0000
3067,-0.7562
3068,-0.3652
3069,-0.7173
3070,0.0000
3071,-0.7242
3072,-0.6001
3073,0.0000
3074,-0.7298
3075,-0.6152
3076,-0.4150
3077,0.0787
3078,-0.6903
3079,-0.0378
3080,0.0000
3081,-0.5900
3082,-0.7887
3083,-0.6451
3084,0.0000
3085,-0.8181
3086,0.0000
3087,-0.6615
3088,0.0000
3089,-0.1002
3090,-0.2747
3091,0.0000
3092,-0.5213
3093,-0.0679
3094,0.0251
3095,-0.4181
3096,-0.2993
3097,-0.5904
3098,0.0000
3099,-0.7807
3100,-0.4353
3101,0.0000
3102,-0.7226
3103,-0.5401
3104,0.0000
3105,-0.7555
3106,-0.7374
3107,-0.4968
3108,0.0000
3109,-0.8136
3110,0.0000
3111,-0.7687
3112,0.0000
3113,-0.3225
3114,0.0000
3115,-0.6369
3116,0.0000
3117,-0.7748
3118,-0.7521
3119,-0.7431
3120,0.0849
3121,-0.2987
3122,-0.2044
3123,-0.2182
3124,0.0000
3125,-0.6946
3126,-0.3357
3127,0.0000
3128,-0.5924
3129,0.0000
3130,-0.2867
3131,-0.6226
3132,0.0000
3133,-0.5615
3134,0.0000
3135,-0.1504
3136,-0.6485
3137,-0.5302
3138,-0.6163
3139,0.0000
3140,-0.1841
3141,0.0000
3142,-0.3980
3143,0.0574
3144,-0.2124
3145,-0.0423
3146,0.0000
3147,-0.2140
3148,-0.5544
3149,0.0000
3150,-0.3963
3151,0.0000
3152,-0.2680
3153,0.0000
3154,-0.7504
3155,-0.4939
3156,-0.6601
3157,0.0000
3158,-0.7633
3159,-0.7202
3160,0.0000
3161,0.0721
3162,-0.2276
3163,-0.3054
3164,0.0000
3165,-0.3924
3166,-0.6647
3167,-0.4371
3168,0.0000
3169,-0.3384
3170,-0.7303
3171,-0.4150
3172,0.0000
3173,-0.5831
3174,-0.7170
3175,-0.5332
3176,-0.2240
3177,0.0000
3178,-0.7413
3179,0.0000
3180,-0.3911
3181,0.0000
3182,0.1011
3183,0.0000
3184,-0.4475
3185,-0.5723
3186,0.0213
3187,0.0352
3188,0.0960
3189,0.0000
3190,-0.2826
3191,0.0000
3192,-0.5185
3193,0.0000
3194,-0.6468
3195,0.0000
3196,0.0336
3197,-0.6592
3198,-0.5131
3199,-0.4687
3200,0.0000
3201,-0.3886
3202,0.0000
3203,-0.0242
3204,0.0000
3205,-0.6122
3206,0.0958
3207,0.0000
3208,-0.3118
3209,-0.1555
3210,0.0000
3211,0.0304
3212,-0.1424
3213,-0.5537
3214,-0.1955
3215,-0.3404
3216,0.0000
3217,0.0901
3218,0.0000
3219,0.0402
3220,0.0308
3221,0.0000
3222,-0.0616
3223,-0.0536
3224,-0.1790
3225,-0.2189
3226,0.0000
3227,-0.2618
3228,0.1496
3229,-0.2598
3230,-0.1158
3231,0.0000
3232,-0.5757
3233,-0.0101
3234,-0.3006
3235,-0.6299
3236,-0.3827
3237,0.0000
3238,0.0382
3239,0.1174
3240,0.0000
3241,-0.7198
3242,-0.4666
3243,-0.2111
3244,-0.6493
3245,-0.6418
3246,0.0000
3247,-0.8001
3248,0.0000
3249,-0.3574
3250,0.0000
3251,-0.1590
3252,0.0000
3253,-0.2971
3254,0.0000
3255,-0.6094
3256,-0.7620
3257,0.0000
3258,-0.6896
3259,-0.2578
3260,0.0082
3261,0.1311
3262,-0.4456
3263,0.0000
3264,-0.2152
3265,-0.6764
3266,-0.1232
3267,0.0000
3268,-0.7361
3269,0.0000
3270,-0.6365
3271,0.0000
3272,-0.6513
3273,-0.3240
3274,-0.3488
3275,-0.1766
3276,-0.3047
3277,-0.6659
3278,-0.6452
3279,0.1038
3280,0.0000
3281,-0.2890
3282,-0.2999
3283,-0.5372
3284,-0.2494
3285,0.0000
3286,-0.5509
3287,-0.3852
3288,-0.4744
3289,-0.6607
3290,0.0000
3291,-0.3016
3292,-0.7638
3293,-0.6238
3294,-0.3000
3295,0.0000
3296,-0.6783
3297,-0.7816
3298,-0.3926
3299,0.0000
3300,-0.3835
3301,0.0000
3302,-0.1044
3303,0.0703
3304,0.0329
3305,0.0000
3306,-0.1172
3307,-0.7854
3308,0.0000
3309,-0.6776
3310,-0.4241
3311,-0.3805
3312,-0.4357
3313,-0.6574
3314,-0.5111
3315,-0.6991
3316,-0.3564
3317,-0.2157
3318,0.0486
3319,-0.1995
3320,-0.7726
3321,0.0000
3322,-0.7147
3323,0.0000
3324,-0.2355
3325,-0.5638
3326,0.0000
3327,-0.5633
3328,-0.6600
3329,-0.4437
3330,-0.4424
3331,0.0000
3332,-0.7950
3333,0.0000
3334,-0.7966
