step,episode,reward,epsilon,state_mean,state_std,max_q
83,6,-0.0593,0.9704,-0.057567,-0.003533,0.282113,-0.024204,-0.080297,-0.070475,0.192551,0.329422,0.358815,0.090507,0.354372,0.364627,0.620752,0.086591,-0.0857
84,6,-0.0399,0.9704,-0.057172,-0.000761,0.281949,-0.024579,-0.080665,-0.069743,0.192298,0.327795,0.358090,0.090068,0.352615,0.362818,0.617684,0.086194,-0.0821
85,6,-0.0364,0.9704,-0.056879,0.001798,0.281791,-0.024948,-0.080993,-0.069031,0.192056,0.326165,0.357214,0.089630,0.350867,0.361014,0.614629,0.085796,-0.0785
86,6,-0.0360,0.9704,-0.056687,0.004153,0.281636,-0.025311,-0.081281,-0.068334,0.191817,0.324535,0.356203,0.089195,0.349127,0.359216,0.611588,0.085399,-0.0747
87,6,-0.0303,0.9704,-0.056595,0.006313,0.281489,-0.025667,-0.081534,-0.067631,0.191580,0.322910,0.355074,0.088760,0.347396,0.357424,0.608563,0.085004,-0.0703
88,6,0.0797,0.9704,-0.056596,0.008277,0.281555,-0.025928,-0.081842,-0.065212,0.191346,0.321291,0.353840,0.088317,0.345664,0.355646,0.605995,0.084611,-0.0741
89,6,0.3009,0.9704,-0.056674,0.010020,0.281940,-0.026154,-0.082455,-0.061895,0.191689,0.319682,0.352498,0.087959,0.343939,0.353916,0.603869,0.084256,-0.0567
90,6,0.0000,0.9704,-0.056829,0.011516,0.281367,-0.026379,-0.083061,-0.074308,0.190826,0.318083,0.351050,0.087706,0.342222,0.352195,0.613529,0.084277,-0.1246
91,6,0.5596,0.9704,-0.057045,0.012707,0.280486,-0.026486,-0.084246,-0.073471,0.189781,0.316496,0.349493,0.087709,0.340509,0.350629,0.610511,0.084503,-0.0862
92,6,0.3169,0.9704,-0.057316,0.013529,0.279606,-0.026559,-0.085812,-0.072815,0.188748,0.314921,0.347838,0.087712,0.338802,0.349223,0.607487,0.084712,-0.0827
93,6,0.2345,0.9704,-0.057636,0.013923,0.278720,-0.026598,-0.087767,-0.072188,0.187724,0.313359,0.346117,0.087721,0.337104,0.348022,0.604474,0.084906,-0.0806
94,6,0.0433,0.9704,-0.057998,0.013819,0.278341,-0.026610,-0.090156,-0.065909,0.187261,0.311809,0.344384,0.087364,0.335415,0.347101,0.604712,0.084608,-0.0266
95,6,-0.4446,0.9704,-0.058421,0.013165,0.278880,-0.026944,-0.092867,-0.058991,0.188393,0.310275,0.342720,0.087093,0.333750,0.346424,0.605646,0.084942,0.0195
96,6,0.0000,0.9704,-0.058935,0.011940,0.279034,-0.027274,-0.095552,-0.067837,0.188391,0.308763,0.341222,0.086670,0.332094,0.345731,0.609069,0.084517,-0.0085
97,6,-1.0489,0.9704,-0.059622,0.010102,0.278358,-0.028597,-0.098776,-0.066785,0.188387,0.307292,0.340009,0.086499,0.330694,0.345506,0.606107,0.084093,-0.0222
98,6,-0.9477,0.9704,-0.060645,0.007571,0.278265,-0.030930,-0.102426,-0.060141,0.189169,0.305923,0.339250,0.086071,0.329862,0.345706,0.606718,0.084036,0.0266
99,6,-0.3773,0.9704,-0.062099,0.004315,0.278199,-0.033649,-0.106223,-0.060582,0.189873,0.304736,0.339116,0.085642,0.329333,0.346062,0.603693,0.083910,0.0218
100,6,-0.6859,0.9704,-0.064090,0.000291,0.278021,-0.037110,-0.110298,-0.060506,0.190581,0.303862,0.339807,0.085231,0.329504,0.346730,0.600667,0.083789,0.0132
101,6,-0.6573,0.9704,-0.066730,-0.004541,0.277685,-0.041241,-0.114647,-0.060687,0.191095,0.303489,0.341539,0.084871,0.330445,0.347724,0.597659,0.083528,-0.0059
102,6,-0.6385,0.9704,-0.070081,-0.010205,0.276244,-0.046002,-0.119262,-0.060705,0.190365,0.303821,0.344515,0.085665,0.332218,0.349045,0.594663,0.083429,-0.0717
103,6,-0.5637,0.9704,-0.074272,-0.016764,0.274801,-0.051207,-0.124169,-0.060418,0.189633,0.305190,0.349008,0.086449,0.334626,0.350744,0.591689,0.083333,-0.0642
104,6,-0.5936,0.9704,-0.079379,-0.024264,0.273454,-0.056945,-0.129327,-0.059808,0.189323,0.307924,0.355265,0.087065,0.337856,0.352778,0.588755,0.082973,-0.0465
105,7,0.0000,0.9655,-0.077909,-0.021918,0.274729,-0.056212,-0.126610,-0.058783,0.190475,0.306733,0.354263,0.087561,0.336242,0.352060,0.585894,0.083356,-0.0305
106,7,0.0000,0.9655,-0.076428,-0.019367,0.274678,-0.055487,-0.123921,-0.073463,0.190030,0.305555,0.353408,0.087124,0.334635,0.351326,0.601159,0.083058,-0.0940
107,7,-0.1917,0.9655,-0.074934,-0.016602,0.274324,-0.054747,-0.121064,-0.068488,0.189642,0.304390,0.352723,0.086759,0.333040,0.350730,0.600211,0.082733,-0.1168
108,7,-0.2692,0.9655,-0.073425,-0.013588,0.273995,-0.054002,-0.117962,-0.067915,0.189258,0.303240,0.352247,0.086387,0.331455,0.350349,0.597230,0.082407,-0.0988
